3,4AE,124,-1,0
3,4B5,124,-1,0
3,4BC,124,-1,0
3,807,249,-1,0
3,80E,249,-1,0
3,815,249,-1,0
3,81C,249,-1,0
3,823,249,-1,0
3,82A,249,-1,0
3,831,249,-1,0
3,838,249,-1,0
3,885,249,-1,0
3,88C,249,-1,0
3,897,249,-1,0
3,89E,249,-1,0
3,8A1,249,-1,0
3,8A8,249,-1,0
3,8B3,249,-1,0
3,8BA,249,-1,0
3,C05,249,-1,0
3,C0C,249,-1,0
3,C17,249,-1,0
3,C1E,249,-1,0
3,C21,249,-1,0
3,C28,249,-1,0
3,C33,249,-1,0
3,C3A,249,-1,0
3,C87,249,-1,0
3,C8E,249,-1,0
3,C95,249,-1,0
3,C9C,249,-1,0
3,CA3,249,-1,0
3,CAA,249,-1,0
3,CB1,249,-1,0
3,CB8,249,-1,0
4,002,000,0,3
4,007,000,-2,3
4,007,003,2,1
4,00D,003,0,0
4,013,006,0,0
4,016,002,-2,0
4,016,00E,2,0
4,01C,006,0,0
4,020,00C,0,0
4,025,004,-2,0
4,025,01D,2,0
4,02F,00C,0,0
4,031,00C,0,0
4,034,004,-2,0
4,034,01D,2,0
4,03E,00C,0,0
4,085,033,0,0
4,08A,033,0,0
4,08F,011,-2,0
4,08F,077,2,0
4,094,033,0,0
4,09B,033,0,0
4,09E,011,-2,0
4,09E,077,2,0
4,0A7,033,0,0
4,0A8,033,0,0
4,0AD,011,-2,0
4,0AD,077,2,0
4,0B6,033,0,0
4,0B9,033,0,0
4,0BC,011,-2,0
4,0BC,077,2,0
4,403,088,-2,0
4,403,3BB,2,0
4,406,199,0,0
4,409,199,0,0
4,412,088,-2,0
4,412,3BB,2,0
4,417,199,0,0
4,418,199,0,0
4,421,088,-2,0
4,421,3BB,2,0
4,424,199,0,0
4,42B,199,0,0
4,430,088,-2,0
4,430,3BB,2,0
4,435,199,0,0
4,43A,199,0,0
4,481,199,0,0
4,48B,088,-2,0
4,48B,3BB,2,0
4,48E,199,0,0
4,490,199,0,0
4,49A,088,-2,0
4,49A,3BB,2,0
4,49F,199,0,0
4,4A3,199,0,0
4,4A9,088,-2,0
4,4A9,3BB,2,0
4,4AC,199,0,0
4,4B2,199,0,0
4,4B8,088,-2,0
4,4B8,3BB,2,0
4,4BD,199,0,0
4,805,333,0,0
4,80A,333,0,0
4,80F,111,-2,0
4,80F,777,2,0
4,814,333,0,0
4,81B,333,0,0
4,81E,111,-2,0
4,81E,777,2,0
4,827,333,0,0
4,828,333,0,0
4,82D,111,-2,0
4,82D,777,2,0
4,836,333,0,0
4,839,333,0,0
4,83C,111,-2,0
4,83C,777,2,0
4,882,333,0,0
4,887,111,-2,0
4,887,777,2,0
4,88D,333,0,0
4,893,333,0,0
4,896,111,-2,0
4,896,777,2,0
4,89C,333,0,0
4,8A0,333,0,0
4,8A5,111,-2,0
4,8A5,777,2,0
4,8AF,333,0,0
4,8B1,333,0,0
4,8B4,111,-2,0
4,8B4,777,2,0
4,8BE,333,0,0
4,C01,333,0,0
4,C0B,111,-2,0
4,C0B,777,2,0
4,C0E,333,0,0
4,C10,333,0,0
4,C1A,111,-2,0
4,C1A,777,2,0
4,C1F,333,0,0
4,C23,333,0,0
4,C29,111,-2,0
4,C29,777,2,0
4,C2C,333,0,0
4,C32,333,0,0
4,C38,111,-2,0
4,C38,777,2,0
4,C3D,333,0,0
4,C83,111,-2,0
4,C83,777,2,0
4,C86,333,0,0
4,C89,333,0,0
4,C92,111,-2,0
4,C92,777,2,0
4,C97,333,0,0
4,C98,333,0,0
4,CA1,111,-2,0
4,CA1,777,2,0
4,CA4,333,0,0
4,CAB,333,0,0
4,CB0,111,-2,0
4,CB0,777,2,0
4,CB5,333,0,0
4,CBA,333,0,0
5,00F,000,-3,3
5,00F,003,1,3
5,00F,005,1,3
5,02E,002,-3,0
5,02E,00E,1,0
5,02E,016,1,0
5,08B,008,-3,0
5,08B,039,1,0
5,08B,05A,1,0
5,0AA,008,-3,0
5,0AA,039,1,0
5,0AA,05A,1,0
5,40E,042,-3,0
5,40E,1CE,1,0
5,40E,2D6,1,0
5,42F,042,-3,0
5,42F,1CE,1,0
5,42F,2D6,1,0
5,48A,042,-3,0
5,48A,1CE,1,0
5,48A,2D6,1,0
5,4AB,042,-3,0
5,4AB,1CE,1,0
5,4AB,2D6,1,0
5,80D,084,-3,0
5,80D,39C,1,0
5,80D,5AD,1,0
5,82C,084,-3,0
5,82C,39C,1,0
5,82C,5AD,1,0
5,889,084,-3,0
5,889,39C,1,0
5,889,5AD,1,0
5,8A8,084,-3,0
5,8A8,39C,1,0
5,8A8,5AD,1,0
5,C0C,084,-3,0
5,C0C,39C,1,0
5,C0C,5AD,1,0
5,C2D,084,-3,0
5,C2D,39C,1,0
5,C2D,5AD,1,0
5,C88,084,-3,0
5,C88,39C,1,0
5,C88,5AD,1,0
5,CA9,084,-3,0
5,CA9,39C,1,0
5,CA9,5AD,1,0
6,004,000,0,3
6,00A,000,-2,3
6,00A,005,2,3
6,01F,000,-4,3
6,01F,003,0,0
6,01F,005,0,3
6,01F,006,0,1
6,01F,00F,4,1
6,029,007,0,0
6,032,007,0,0
6,035,003,-2,0
6,035,017,2,0
6,086,01C,0,0
6,088,00C,-2,0
6,088,05D,2,0
6,09D,004,-4,0
6,09D,01C,0,0
6,09D,02C,0,0
6,09D,034,0,0
6,09D,07D,4,0
6,0AB,01C,0,0
6,0B0,01C,0,0
6,0B7,00C,-2,0
6,0B7,05D,2,0
6,40F,020,-4,0
6,40F,0E3,0,0
6,40F,165,0,0
6,40F,1A6,0,0
6,40F,3EF,4,0
6,414,0E3,0,0
6,41A,061,-2,0
6,41A,2EB,2,0
6,422,0E3,0,0
6,425,061,-2,0
6,425,2EB,2,0
6,439,0E3,0,0
6,48D,020,-4,0
6,48D,0E3,0,0
6,48D,165,0,0
6,48D,1A6,0,0
6,48D,3EF,4,0
6,496,0E3,0,0
6,498,061,-2,0
6,498,2EB,2,0
6,4A0,0E3,0,0
6,4A7,061,-2,0
6,4A7,2EB,2,0
6,4BB,0E3,0,0
6,809,1C7,0,0
6,812,1C7,0,0
6,815,0C3,-2,0
6,815,5D7,2,0
6,824,1C7,0,0
6,82A,0C3,-2,0
6,82A,5D7,2,0
6,83F,041,-4,0
6,83F,1C7,0,0
6,83F,2CB,0,0
6,83F,34D,0,0
6,83F,7DF,4,0
6,88B,1C7,0,0
6,890,1C7,0,0
6,897,0C3,-2,0
6,897,5D7,2,0
6,8A6,1C7,0,0
6,8A8,0C3,-2,0
6,8A8,5D7,2,0
6,8BD,041,-4,0
6,8BD,1C7,0,0
6,8BD,2CB,0,0
6,8BD,34D,0,0
6,8BD,7DF,4,0
6,C02,1C7,0,0
6,C05,0C3,-2,0
6,C05,5D7,2,0
6,C19,1C7,0,0
6,C2F,041,-4,0
6,C2F,1C7,0,0
6,C2F,2CB,0,0
6,C2F,34D,0,0
6,C2F,7DF,4,0
6,C34,1C7,0,0
6,C3A,0C3,-2,0
6,C3A,5D7,2,0
6,C80,1C7,0,0
6,C87,0C3,-2,0
6,C87,5D7,2,0
6,C9B,1C7,0,0
6,CAD,041,-4,0
6,CAD,1C7,0,0
6,CAD,2CB,0,0
6,CAD,34D,0,0
6,CAD,7DF,4,0
6,CB6,1C7,0,0
6,CB8,0C3,-2,0
6,CB8,5D7,2,0
7,005,000,-1,3
7,006,000,-1,3
7,011,003,-1,0
7,018,002,-1,0
7,022,005,-1,0
7,028,006,-1,0
7,03F,000,-5,3
7,03F,003,-1,3
7,03F,005,-1,0
7,03F,006,-1,0
7,03F,009,-1,3
7,03F,00A,-1,3
7,03F,00F,3,3
7,03F,017,3,3
7,03F,01B,3,3
7,084,016,-1,0
7,087,01A,-1,0
7,090,01A,-1,0
7,099,016,-1,0
7,0A3,016,-1,0
7,0A9,01A,-1,0
7,0BE,002,-5,0
7,0BE,00E,-1,0
7,0BE,016,-1,0
7,0BE,01A,-1,0
7,0BE,026,-1,0
7,0BE,02A,-1,0
7,0BE,03E,3,0
7,0BE,05E,3,0
7,0BE,06E,3,0
7,40D,0B1,-1,0
7,40E,0D1,-1,0
7,410,0B1,-1,0
7,419,0D1,-1,0
7,420,0D1,-1,0
7,42A,0B1,-1,0
7,437,010,-5,0
7,437,070,-1,0
7,437,0B1,-1,0
7,437,0D1,-1,0
7,437,132,-1,0
7,437,152,-1,0
7,437,1F3,3,0
7,437,2F5,3,0
7,437,376,3,0
7,48C,0B1,-1,0
7,48F,0D1,-1,0
7,491,0B1,-1,0
7,498,0D1,-1,0
7,4A1,0D1,-1,0
7,4AB,0B1,-1,0
7,4B6,010,-5,0
7,4B6,070,-1,0
7,4B6,0B1,-1,0
7,4B6,0D1,-1,0
7,4B6,132,-1,0
7,4B6,152,-1,0
7,4B6,1F3,3,0
7,4B6,2F5,3,0
7,4B6,376,3,0
7,801,1A3,-1,0
7,808,162,-1,0
7,815,162,-1,0
7,816,1A3,-1,0
7,82F,020,-5,0
7,82F,0E1,-1,0
7,82F,162,-1,0
7,82F,1A3,-1,0
7,82F,264,-1,0
7,82F,2A5,-1,0
7,82F,3E7,3,0
7,82F,5EB,3,0
7,82F,6ED,3,0
7,832,162,-1,0
7,838,1A3,-1,0
7,880,1A3,-1,0
7,889,162,-1,0
7,894,162,-1,0
7,897,1A3,-1,0
7,8AE,020,-5,0
7,8AE,0E1,-1,0
7,8AE,162,-1,0
7,8AE,1A3,-1,0
7,8AE,264,-1,0
7,8AE,2A5,-1,0
7,8AE,3E7,3,0
7,8AE,5EB,3,0
7,8AE,6ED,3,0
7,8B3,162,-1,0
7,8B9,1A3,-1,0
7,C00,162,-1,0
7,C09,1A3,-1,0
7,C1D,162,-1,0
7,C1E,1A3,-1,0
7,C27,020,-5,0
7,C27,0E1,-1,0
7,C27,162,-1,0
7,C27,1A3,-1,0
7,C27,264,-1,0
7,C27,2A5,-1,0
7,C27,3E7,3,0
7,C27,5EB,3,0
7,C27,6ED,3,0
7,C30,1A3,-1,0
7,C3A,162,-1,0
7,C81,162,-1,0
7,C88,1A3,-1,0
7,C9C,162,-1,0
7,C9F,1A3,-1,0
7,CA6,020,-5,0
7,CA6,0E1,-1,0
7,CA6,162,-1,0
7,CA6,1A3,-1,0
7,CA6,264,-1,0
7,CA6,2A5,-1,0
7,CA6,3E7,3,0
7,CA6,5EB,3,0
7,CA6,6ED,3,0
7,CB1,1A3,-1,0
7,CBB,162,-1,0
8,008,000,0,3
8,008,002,0,3
8,019,000,-4,3
8,019,003,0,3
8,019,004,0,1
8,019,00B,4,1
8,02A,000,-4,3
8,02A,002,-4,3
8,02A,005,0,3
8,02A,007,0,1
8,02A,00A,0,3
8,02A,00D,0,1
8,02A,00F,4,1
8,02A,01B,4,1
8,03B,003,0,0
8,03B,00B,0,0
8,091,00F,0,0
8,091,02D,0,0
8,0A2,00F,0,0
8,0A2,02D,0,0
8,0B3,005,-4,0
8,0B3,01B,0,0
8,0B3,027,0,0
8,0B3,05F,4,0
8,40C,078,0,0
8,40C,169,0,0
8,41D,028,-4,0
8,41D,0D8,0,0
8,41D,139,0,0
8,41D,2FA,4,0
8,42E,018,-4,0
8,42E,048,-4,0
8,42E,0B8,0,0
8,42E,0E8,0,0
8,42E,159,0,0
8,42E,1A9,0,0
8,42E,1F9,4,0
8,42E,37B,4,0
8,43F,078,0,0
8,43F,169,0,0
8,495,078,0,0
8,495,169,0,0
8,4A6,078,0,0
8,4A6,169,0,0
8,4B7,028,-4,0
8,4B7,0D8,0,0
8,4B7,139,0,0
8,4B7,2FA,4,0
8,800,0F0,0,0
8,800,2D2,0,0
8,811,050,-4,0
8,811,1B1,0,0
8,811,272,0,0
8,811,5F5,4,0
8,822,030,-4,0
8,822,090,-4,0
8,822,171,0,0
8,822,1D1,0,0
8,822,2B2,0,0
8,822,353,0,0
8,822,3F3,4,0
8,822,6F6,4,0
8,833,0F0,0,0
8,833,2D2,0,0
8,899,0F0,0,0
8,899,2D2,0,0
8,8AA,0F0,0,0
8,8AA,2D2,0,0
8,8BB,050,-4,0
8,8BB,1B1,0,0
8,8BB,272,0,0
8,8BB,5F5,4,0
8,C04,0F0,0,0
8,C04,2D2,0,0
8,C15,050,-4,0
8,C15,1B1,0,0
8,C15,272,0,0
8,C15,5F5,4,0
8,C26,030,-4,0
8,C26,090,-4,0
8,C26,171,0,0
8,C26,1D1,0,0
8,C26,2B2,0,0
8,C26,353,0,0
8,C26,3F3,4,0
8,C26,6F6,4,0
8,C37,0F0,0,0
8,C37,2D2,0,0
8,C9D,0F0,0,0
8,C9D,2D2,0,0
8,CAE,0F0,0,0
8,CAE,2D2,0,0
8,CBF,050,-4,0
8,CBF,1B1,0,0
8,CBF,272,0,0
8,CBF,5F5,4,0
9,024,000,-3,3
9,024,002,-3,3
9,024,004,-3,3
9,024,009,1,3
9,024,00B,1,3
9,024,00D,1,3
9,024,01B,5,3
9,426,01C,-3,0
9,426,054,-3,0
9,426,08C,-3,0
9,426,13C,1,0
9,426,174,1,0
9,426,1AC,1,0
9,426,37D,5,0
9,820,038,-3,0
9,820,0A8,-3,0
9,820,118,-3,0
9,820,279,1,0
9,820,2E9,1,0
9,820,359,1,0
9,820,6FB,5,0
9,C22,038,-3,0
9,C22,0A8,-3,0
9,C22,118,-3,0
9,C22,279,1,0
9,C22,2E9,1,0
9,C22,359,1,0
9,C22,6FB,5,0
10,010,000,0,3
10,010,002,0,3
10,010,004,0,3
10,0AA,000,-6,3
10,0AA,002,-6,3
10,0AA,005,-2,3
10,0AA,007,-2,3
10,0AA,00A,-2,3
10,0AA,00D,-2,3
10,0AA,00F,2,3
10,0AA,011,-2,3
10,0AA,013,-2,3
10,0AA,014,-2,3
10,0AA,016,-2,3
10,0AA,019,-2,3
10,0AA,01B,2,3
10,0AA,01E,2,3
10,0AA,025,-2,3
10,0AA,027,2,3
10,0AA,02D,2,3
10,0AA,02F,2,3
10,0AA,033,2,3
10,0AA,036,2,3
10,0AA,03B,2,3
10,0AA,055,2,3
10,0AA,05F,6,3
10,0AA,077,6,3
10,0B5,007,0,0
10,0B5,017,0,0
10,0B5,026,0,0
10,411,03E,0,0
10,411,0BA,0,0
10,411,136,0,0
10,4AB,006,-6,0
10,4AB,012,-6,0
10,4AB,02E,-2,0
10,4AB,03A,-2,0
10,4AB,056,-2,0
10,4AB,06A,-2,0
10,4AB,07E,2,0
10,4AB,08E,-2,0
10,4AB,09A,-2,0
10,4AB,0A6,-2,0
10,4AB,0B2,-2,0
10,4AB,0CA,-2,0
10,4AB,0DE,2,0
10,4AB,0F6,2,0
10,4AB,12A,-2,0
10,4AB,13E,2,0
10,4AB,16E,2,0
10,4AB,17A,2,0
10,4AB,19E,2,0
10,4AB,1B6,2,0
10,4AB,1DA,2,0
10,4AB,2AE,2,0
10,4AB,2FE,6,0
10,4AB,3BE,6,0
10,4B4,03E,0,0
10,4B4,0BA,0,0
10,4B4,136,0,0
10,812,07C,0,0
10,812,174,0,0
10,812,26C,0,0
10,8A8,00C,-6,0
10,8A8,024,-6,0
10,8A8,05C,-2,0
10,8A8,074,-2,0
10,8A8,0AC,-2,0
10,8A8,0D4,-2,0
10,8A8,0FC,2,0
10,8A8,11C,-2,0
10,8A8,134,-2,0
10,8A8,14C,-2,0
10,8A8,164,-2,0
10,8A8,194,-2,0
10,8A8,1BC,2,0
10,8A8,1EC,2,0
10,8A8,254,-2,0
10,8A8,27C,2,0
10,8A8,2DC,2,0
10,8A8,2F4,2,0
10,8A8,33C,2,0
10,8A8,36C,2,0
10,8A8,3B4,2,0
10,8A8,55D,2,0
10,8A8,5FD,6,0
10,8A8,77D,6,0
10,8B7,07C,0,0
10,8B7,174,0,0
10,8B7,26C,0,0
10,C13,07C,0,0
10,C13,174,0,0
10,C13,26C,0,0
10,CA9,00C,-6,0
10,CA9,024,-6,0
10,CA9,05C,-2,0
10,CA9,074,-2,0
10,CA9,0AC,-2,0
10,CA9,0D4,-2,0
10,CA9,0FC,2,0
10,CA9,11C,-2,0
10,CA9,134,-2,0
10,CA9,14C,-2,0
10,CA9,164,-2,0
10,CA9,194,-2,0
10,CA9,1BC,2,0
10,CA9,1EC,2,0
10,CA9,254,-2,0
10,CA9,27C,2,0
10,CA9,2DC,2,0
10,CA9,2F4,2,0
10,CA9,33C,2,0
10,CA9,36C,2,0
10,CA9,3B4,2,0
10,CA9,55D,2,0
10,CA9,5FD,6,0
10,CA9,77D,6,0
10,CB6,07C,0,0
10,CB6,174,0,0
10,CB6,26C,0,0
12,00D,000,0,3
12,016,000,-2,3
12,016,005,2,1
12,020,000,0,3
12,020,002,0,0
12,020,004,0,3
12,020,006,0,3
12,020,00A,0,3
12,035,000,-4,3
12,035,004,0,3
12,035,00A,0,3
12,035,00D,4,3
12,088,000,-4,3
12,088,002,-4,0
12,088,004,-4,3
12,088,006,-4,3
12,088,008,-4,3
12,088,00A,-4,3
12,088,011,0,0
12,088,013,0,3
12,088,015,0,3
12,088,017,0,3
12,088,019,0,3
12,088,01B,0,3
12,088,01D,0,3
12,088,026,0,3
12,088,02A,0,0
12,088,033,4,3
12,088,037,4,0
12,088,03B,4,3
12,088,055,4,3
12,088,077,8,3
12,08F,006,-2,0
12,08F,029,2,0
12,094,00B,0,0
12,0B9,00B,0,0
12,406,05E,0,0
12,41A,016,-4,0
12,41A,08F,0,0
12,41A,153,0,0
12,41A,1BD,4,0
12,42B,05E,0,0
12,430,00A,-6,3
12,430,035,-2,0
12,430,04B,-2,3
12,430,074,-2,3
12,430,0B7,2,1
12,430,0C9,-2,3
12,430,0F6,2,1
12,430,14F,2,0
12,430,1B3,2,1
12,430,2BF,6,1
12,49F,05E,0,0
12,4A7,016,-4,0
12,4A7,08F,0,0
12,4A7,153,0,0
12,4A7,1BD,4,0
12,4A9,035,-2,0
12,4A9,14F,2,0
12,4B2,01F,0,0
12,4B2,05E,0,0
12,4B2,09D,0,0
12,4B2,0DC,0,0
12,4B2,15A,0,0
12,81B,0BD,0,0
12,82D,06B,-2,0
12,82D,29F,2,0
12,836,0BD,0,0
12,882,03F,0,0
12,882,0BD,0,0
12,882,13B,0,0
12,882,1B9,0,0
12,882,2B5,0,0
12,8AF,0BD,0,0
12,8B4,06B,-2,0
12,8B4,29F,2,0
12,8BD,01B,-4,3
12,8BD,0AF,0,3
12,8BD,0F5,0,1
12,8BD,129,-4,3
12,8BD,173,0,3
12,8BD,19D,0,1
12,8BD,27F,4,1
12,8BD,5BB,4,1
12,C0B,06B,-2,0
12,C0B,29F,2,0
12,C10,03F,0,0
12,C10,0BD,0,0
12,C10,13B,0,0
12,C10,1B9,0,0
12,C10,2B5,0,0
12,C2F,01B,-4,0
12,C2F,0AF,0,0
12,C2F,0F5,0,0
12,C2F,129,-4,0
12,C2F,173,0,0
12,C2F,19D,0,0
12,C2F,27F,4,0
12,C2F,5BB,4,0
12,C3D,0BD,0,0
12,C89,0BD,0,0
12,C92,007,-6,3
12,C92,015,-6,0
12,C92,023,-6,3
12,C92,031,-6,3
12,C92,04F,-2,3
12,C92,05D,-2,3
12,C92,06B,-2,0
12,C92,079,-2,3
12,C92,085,-6,3
12,C92,097,-2,0
12,C92,0B3,-2,3
12,C92,0CD,-2,3
12,C92,0DF,2,1
12,C92,0E9,-2,0
12,C92,0FB,2,1
12,C92,127,-2,3
12,C92,135,-2,3
12,C92,14B,-2,3
12,C92,159,-2,3
12,C92,16F,2,0
12,C92,17D,2,1
12,C92,193,-2,0
12,C92,1A5,-2,3
12,C92,1B7,2,3
12,C92,1C9,-2,1
12,C92,1DB,2,1
12,C92,1ED,2,0
12,C92,1FF,6,1
12,C92,255,-2,3
12,C92,29F,2,0
12,C92,2BB,2,1
12,C92,2D7,2,1
12,C92,2F3,2,1
12,C92,33D,2,1
12,C92,367,2,0
12,C92,375,2,1
12,C92,3AD,2,1
12,C92,3BF,6,1
12,C92,3F7,6,1
12,C92,55B,2,1
12,C92,57F,6,0
12,C92,5EF,6,1
12,CA4,0BD,0,0
14,00B,000,0,3
14,00E,000,0,3
14,022,000,-2,3
14,022,002,-2,3
14,022,007,-2,3
14,022,015,6,3
14,028,000,-2,3
14,028,002,-2,3
14,028,004,-2,3
14,028,015,6,3
14,029,003,0,0
14,032,002,0,0
14,092,00D,0,0
14,09D,009,0,0
14,0A4,009,0,0
14,0B5,00D,0,0
14,414,04F,0,0
14,41B,06F,0,0
14,42D,00A,-8,3
14,42D,036,0,3
14,42D,04F,0,0
14,42D,073,0,3
14,42D,0BC,0,1
14,42D,0F9,0,1
14,42D,15A,0,3
14,42D,166,0,1
14,42D,2EF,8,1
14,437,003,-6,3
14,437,00A,-6,3
14,437,019,-2,0
14,437,024,-6,3
14,437,02D,-2,3
14,437,037,-2,3
14,437,03E,2,3
14,437,044,-6,3
14,437,04D,-2,0
14,437,057,2,3
14,437,05E,-2,3
14,437,063,-2,3
14,437,06A,-2,3
14,437,079,-2,3
14,437,096,-2,3
14,437,09F,2,3
14,437,0A2,-2,3
14,437,0AB,-2,3
14,437,0CB,2,3
14,437,0E5,-2,0
14,437,0EC,2,3
14,437,0F6,2,3
14,437,0FF,6,3
14,437,13B,2,3
14,437,15B,2,3
14,437,16F,6,3
14,437,175,2,3
14,437,19A,2,3
14,437,1A7,2,3
14,437,1BD,6,3
14,437,1CE,2,3
14,437,2BB,6,0
14,43C,06F,0,0
14,482,04F,0,0
14,487,06F,0,0
14,48F,01E,-2,0
14,48F,05B,-2,0
14,48F,094,-2,0
14,48F,2BE,6,0
14,4A0,06F,0,0
14,4BB,04F,0,0
14,803,0DE,0,0
14,808,033,-2,0
14,808,09B,-2,0
14,808,1CA,-2,0
14,808,577,6,0
14,80C,09E,0,0
14,824,0DE,0,0
14,835,09E,0,0
14,880,03C,-2,0
14,880,0B6,-2,0
14,880,129,-2,0
14,880,57D,6,0
14,89A,09E,0,0
14,89F,0DE,0,0
14,8A3,09E,0,0
14,8B8,0DE,0,0
14,C13,09E,0,0
14,C16,0DE,0,0
14,C1D,033,-2,0
14,C1D,09B,-2,0
14,C1D,1CA,-2,0
14,C1D,577,6,0
14,C27,005,-6,3
14,C27,019,-6,3
14,C27,03C,-2,0
14,C27,04E,-2,3
14,C27,052,-6,3
14,C27,06B,-2,3
14,C27,077,2,3
14,C27,08F,-2,3
14,C27,093,-2,3
14,C27,0AA,-2,3
14,C27,0B6,-2,0
14,C27,0C4,-6,3
14,C27,0D8,-2,3
14,C27,0FD,2,3
14,C27,129,-2,0
14,C27,135,-2,3
14,C27,147,-2,3
14,C27,15B,2,3
14,C27,17E,2,3
14,C27,19A,-2,3
14,C27,1BF,6,3
14,C27,1CD,2,3
14,C27,1F4,2,3
14,C27,25D,2,3
14,C27,2B9,2,3
14,C27,2CB,2,3
14,C27,2D7,2,3
14,C27,33A,2,3
14,C27,36D,2,3
14,C27,3DE,6,3
14,C27,3FB,6,3
14,C27,57D,6,0
14,C2A,09E,0,0
14,C31,0DE,0,0
14,C85,014,-8,0
14,C85,06D,0,0
14,C85,09E,0,0
14,C85,0E7,0,0
14,C85,178,0,0
14,C85,1F2,0,0
14,C85,2B4,0,0
14,C85,2CD,0,0
14,C85,5DF,8,0
14,C8A,0DE,0,0
14,CAD,0DE,0,0
14,CBC,09E,0,0
15,009,000,-1,3
15,00C,000,-1,3
15,027,000,-5,3
15,027,003,-1,0
15,027,006,3,3
15,027,00F,3,3
15,02E,000,-1,3
15,02E,005,-1,3
15,02E,00B,3,3
15,03C,000,-5,3
15,03C,002,-1,0
15,03C,006,3,3
15,03C,00B,3,3
15,082,00A,-1,0
15,08B,000,-5,3
15,08B,003,-1,3
15,08B,005,-5,3
15,08B,006,-5,3
15,08B,00D,-1,3
15,08B,00E,-1,0
15,08B,011,-5,3
15,08B,014,-1,3
15,08B,017,3,3
15,08B,019,3,3
15,08B,01A,3,3
15,08B,01F,3,3
15,08B,025,-1,3
15,08B,02D,3,3
15,08B,02E,7,3
15,08B,034,3,3
15,0A0,00E,-1,0
15,0B7,003,-5,0
15,0B7,00A,-1,0
15,0B7,019,3,0
15,0B7,02D,3,0
15,40E,007,-5,3
15,40E,016,-1,3
15,40E,025,-5,3
15,40E,034,-5,3
